title,sentimen
"38 BUMN Buka Lowongan, Cek Info Lengkapnya di Sini!",Negatif
"Antisipasi Dampak Perang Iran Vs Israel, Erick Thohir Beri Pesan Khusus ke Pertamina-PLN",Negatif
"Permintaan Meningkat, Produksi Susu Dikebut BUMN",Netral
Peneliti Jerman Jejaki Kerjasama Alihkan Batu Bara ke Biomassa BUMN asal Riau,Positif
"Diduga Jadi Penyebab Banjir, 4 Tempat Wisata di Puncak Bogor Disegel!",Negatif
8 Bangunan Peninggalan Kolonial Belanda di Surabaya,Netral
Penyebab Banjir Bandang di Kalibaru Banyuwangi Alih Fungsi Lahan,Negatif
"Lahan PTPN Milik Negara, Tidak Boleh Ada yang Mengklaim!",Positif
"Erick Thohir Suka Rombak Jajaran, Apa Kata Bos Holding BUMN?",Netral
"Glenbaru, Wisata Baru Banyuwangi Tawarkan Jelajah Kebun-Situs Bersejarah",Negatif
"Lestarikan Danau Toba, Erick Thohir & BUMN Targetkan Tanam 460 Ribu Pohon",Netral
Cerita Dibukanya Situs Balekambang yang Tenggelam di Lebatnya Tanaman Kopi,Netral
Menteri PUPR Buka-bukaan Jokowi Marah soal Lahan buat Investor,Negatif
"Kejar Target Minyak 1 Juta Barel/Hari, SKK Migas Teken MoU dengan Sucofindo-PTPN",Netral
"Pabrik Pengemasan Teh Retail PTPN IV Produksi 1,2 Juta Kemasan Per Tahun",Positif
"Jadi Tokoh Inovatif Bidang Pertanahan, Menteri Hadi Geber Program PTSL",Netral
BUMN Perkebunan Pasok Daun Teh buat Starbucks,Netral
Erick Thohir Usut 'Dosa' Masa Lalu di PTPN dan Krakatau Steel,Negatif
"Kereta Cepat JKT-BDG: Molor, Biaya Bengkak Kini China Minta Pemerintah Talangi",Negatif
Menteri ATR Minta Korban Mafia Tanah Lapor: Kami Tak Segan untuk Gebuk!,Negatif
Pedagang Jual Pangan di Atas HET Bisa Dipenjara-Denda Rp 10 M,Positif
Moeldoko Akan Lapor Jokowi soal Hasil Pertemuan dengan Petani di Medan,Positif
"Jalan Kaki ke Jakarta, Petani Deli Serdang Adukan Konflik Tanah ke MPR",Negatif
"Siap-siap Saingan Minyak Goreng Curah Meluncur 2023, Namanya Sawit Merah",Netral
"Langgar Alih Fungsi Lahan di Puncak, Gubernur Dedi Segel 4 Bangunan",Negatif
"Menjajal Mudik Tak Biasa, Jalur Pansela Jalanan Paling Selatan Jawa",Negatif
Instruksi Terbaru Gubsu Hadapi Corona: Tolak PHK-'Keluyuran' Denda Sejuta,Netral
Penyebab Perum Karawang Baru Jadi 'Kota Mati Tommy Soeharto',Negatif
BUMN Sebar 40 Juta Liter Minyak Goreng Rp 14.000,Positif
"24 Tenant Ikut Bazar Ramadan Kejati Sulsel, Ada Sembako-Kue Lebaran",Netral
Profil Bobby dan Surya yang Bakal Dilantik Jadi Gubsu-Wagubsu,Positif
"Selidiki Laporan PTPN VIII Soal Penyerobotan Lahan, Polisi Cek TKP di Megamendung",Negatif
Menteri ATR: 25 Tahun Masalah Lahan PTPN di Megamendung Tuntas Hari Ini,Positif
"Holding Perkebunan Kumpulkan Vendor di Sumatera, Bahas Apa?",Netral
"Masa HGU Habis, Yang Mau Garap Izin Negara Dulu!",Negatif
Pemkab Setop Pembangunan Wisata yang Sempat Viral 'Rusak' Kebun Teh Puncak,Negatif
"Erick Thohir Mau Bikin Kopi RI Naik Kelas, Petani Makin Mudah Dapat Modal",Negatif
Pabrik Minyak Makan Merah yang Diresmikan Jokowi Bisa Produksi 7 Ton/Hari,Positif
"Mau Dialog dengan PTPN, Segini Lahan yang Diduduki Markaz Syariah",Netral
PTPN VIII Laporkan Habib Rizieq ke Bareskrim Terkait Lahan Megamendung,Positif
"Ditemukan Unsur Pidana pada Ledakan Pabrik Bioetanol, Ini Respons PT Enero",Positif
Spesialis Curanmor yang Baku Tembak dengan Polisi Ternyata Baru Tamat Sekolah,Positif
"BUMN Perkebunan Mau Jadi Perusahaan Kelas Dunia, Caranya Bagaimana?",Negatif
Polisi Buru Pembunuh Anggota Geng Motor di Bandung Barat,Negatif
Tim Asal Sumut Lolos Ke-32 Besar Liga 3 Nasional,Negatif
"Balai Pelestarian Kebudayaan Cek Situs Candi Bata di Batang, Ini Hasilnya",Negatif
"Video Banjir di Puncak, Gubernur Jabar Sindir PTPN Ganti Saja Jadi PT Pariwisata",Negatif
KPK Jelaskan soal Dugaan Korupsi Pengadaan Lahan Tebu PTPN XI Surabaya,Negatif
"Dukung IPO Palm Co, Andre Rosiade: Negara Tak Boleh Kalah dari Oligarki",Netral
Tim Markaz Syariah Habib Rizieq Sudah Jawab Somasi PTPN VIII,Negatif
"Jelaskan Alasan Kereta Cepat Didanai APBN, Arya Sinulingga: Jangan Dipelintir!",Netral
KPK Duga Kasus Pengadaan Mesin Tebu PTPN XI Rugikan Negara Rp 15 M,Negatif
KPK Panggil 6 Saksi Terkait Kasus Pengadaan Mesin Giling Tebu di PTPN XI,Positif
"Dukung Prabowo-Diultimatum PDIP, Budiman Sudjatmiko Punya Properti di Jaktim Rp 1,5 M",Positif
Fakta di Balik Viral Ibu Curi 3 Tandan Sawit Memelas Tak Punya Beras,Negatif
"Holding PTPN Kumpulin Inovasi buat Geber Perkebunan RI, Ini Hasilnya",Positif
"Harga TBS Sawit di Riau Naik Lagi, Berikut Rinciannya",Positif
Polisi Selidiki Temuan Kerangka Manusia Cerai-berai di Pekalongan,Positif
PTPN III Gandeng IPB Bikin Pabrik Pengolahan Sawit,Netral
"HRS Beli Lahan Markaz Syariah dari Petani, Pengacara: Ada Perjanjian Oper Garap",Netral
Awalnya Mau Disetop tapi Pemerintah Kini Impor Gula 200 Ribu Ton,Netral
"Program Kompor Listrik Batal, Proyek Ini Bisa Gantikan LPG?",Negatif
Bagaimana BUMN Kebut Swasembada Gula dan Sejahterakan Petani?,Netral
119 Hektare Lahan PTPN XII Diserobot Warga yang Terprovokasi Mafia Tanah,Negatif
Curhat Pekerja di Riau 3 Bulan Tak Gajian Usai Ketua Koperasi Jadi Tersangka,Positif
"10 Wisata di Pangalengan dan Ciwidey, Lengkap Nih dengan Harga Tiketnya",Positif
Jembatan Darurat Dibangun Buka Isolir 6 Kampung Terimbas Banjir di Banyuwangi,Negatif
PLN Beli Listrik dari Pembangkit Berbasis Ampas Tebu di Kediri,Negatif
Tim Hukum HRS: Surat Balasan dari PTPN soal Markaz Syariah Belum Kami Terima,Netral
"Gusur Lahan Warga di Enrekang, PTPN XIV Dilaporkan ke Polda Sulsel",Netral
"Tim Hukum HRS Mau Dialog Bareng PTPN soal Markaz Syariah, BPN: Bagus",Negatif
"Mulyadi Tewas, Penyidikan Kasus Pembunuhan Wiwin Disetop Polisi",Negatif
Puluhan Barista Adu Jago di Festival Kopi Nusantara Bondowoso,Netral
"Minyak Goreng Dipatok Rp 14,000, Holding Perkebunan Sebar 10.000 Liter",Negatif
39 Pejabat di Kemenkeu Rangkap Jabatan Jadi Komisaris BUMN-Swasta,Negatif
"2 Pria Curi Mobil di Binjai, Modusnya Pakai Wanita Minta Tumpangan",Negatif
"Diduga Tempat Prostitusi, Puluhan Warkop di Pantura Pemalang Dibongkar!",Negatif
"PLTS Sei Mangkei Diklaim Turunkan Emisi Gas Rumah Kaca 1,4 Ton CO2",Netral
Omset PTPN VI Jambi Tembus Rp 25 M dalam 4 Bulan,Positif
Menaker: Jangan Sampai K3 Dianggap Sebagai Penghambat Investasi,Negatif
Kemenhub Restui Konsesi Kereta Cepat JKT-BDG Diperpanjang Jadi 80 Tahun,Negatif
9 Korban Ledakan Pabrik Bioetanol di Mojokerto Masih Dirawat di Rumah Sakit,Negatif
"Kejurda Sprint Rally Sumut Dibuka, Ijeck Tercepat di Kelas M1 dan SC FFA",Negatif
Izin 8 Pabrik Sawit di Bengkulu Utara Terancam Dicabut,Negatif
Kejagung Tetapkan Surya Darmadi dan Eks Bupati Inhu Jadi Tersangka Korupsi,Negatif
Tim Markaz Syariah Habib Rizieq Buka-bukaan soal Somasi PTPN VIII,Negatif
Erick Thohir Copot Dirut Berdikari! Buntut Pistolnya Meletus di Bandara,Netral
"Bentuk PalmCo, BUMN Holding Perkebunan Perkuat Peran di Ekonomi Nasional",Netral
"Bantu Petani di Sumut, Anggota DPR Salurkan Bantuan Alat Kerok Jagung",Negatif
Catat! Ada Dua Acara Kuliner di Banyuwangi untuk Maret 2023,Netral
"Bupati Enrekang Tawarkan Warga di Lahan Sawit PTPN Jadi Buruh, Tapi Ditolak!",Negatif
"3 Wisata Antimainstream yang Menantang Nyali di Jabar, Berani?",Netral
"Awet, Genangan Air Mirip Comberan di Simpang 3 Basin-Gayamprit Klaten",Negatif
Viral Oknum Polisi-Petugas Parkir Ribut di Medan,Positif
"Kinerja Moncer, BUMN Perkebunan Sebar Rp 145 Miliar ke Pensiunan",Negatif
"Kantor Digeledah Bareskrim, Hutama Karya Buka Suara",Netral
Siap-siap! Penyeleweng Dana Dapen Rp 300 M Bakal Kena Pidana,Negatif
7 Fakta Teror Bom Palsu Bertepatan Pembukaan TIIWG G20 di Solo,Negatif
"Erick Thohir Tugaskan BUMN Tanam 111 Ribu Pohon, Bisa Dipanen Warga",Negatif
Heboh Mobil Warga Medan Dibakar Selingkuhan di Langkat,Netral
Menteri ATR Ajak Erick Thohir dan KSP Bahas Konflik Lahan di RI,Positif
Klaim Lahan Telantar di Balik Polemik PTPN Vs Markaz Syariah HRS,Netral
Akhirnya! Biang Kerok Harga Gula Mahal Terungkap,Positif
Polisi Tetapkan 2 Tersangka Laka Kerja di Pabrik Bioetanol Mojokerto,Positif
Pabrik Kelapa Sawit Nihil Limbah di Aceh Utara Diresmikan,Netral
Catat! Larangan-larangan saat Hadiri Pernikahan Kaesang dan Erina Gudono,Netral
Survei LSI: 60% Publik Nilai Korupsi di RI Naik 2 Tahun Terakhir,Netral
"Liga 2 Dihentikan Sementara, Karo United Matangkan Kekuatan Tim",Negatif
"Resmikan Mal Vaksinasi & Imunisasi, Gubri Harap Genjot Cakupan Vaksinasi",Positif
Duh! KPK Panggil Saksi yang Sudah Meninggal di Kasus Korupsi PTPN XI,Negatif
Pemkot Medan: Merdeka Walk Akan Dipindahkan ke Taman Lili Suheri,Positif
Kisah Noni Belanda Mandi di Balik Temuan Yoni di Asrama Kodim Klaten,Positif
10 Wisata Sejarah di Jember untuk Liburan Bareng Anak-anak,Positif
"Tiang Diterjang Banjir Bandang, Listrik di Gunung Mas Bogor Padam",Negatif
"Di Depan Jokowi, Erick Pamer Restrukturisasi Utang BUMN Berhasil",Negatif
"Harga Sawit di Labuhanbatu Naik Pengaruhi Angka Pencurian, Kenapa?",Netral
Peternak Lebah Madu Adukan Hambatan Budi Daya ke Ketua DPD RI,Negatif
8 Kendaraan Terlibat Kecelakaan Beruntun yang Tewaskan 2 Orang di Subang,Negatif
"Holding BUMN Perkebunan Punya PalmCo, Apa Untungnya buat Petani?",Negatif
"Mengintip Doesoen Kakao Banyuwangi, Sentra Produksi Berbagai Varian Cokelat",Netral
"PTPN IV Rugi Rp 100 M gegara Sawit di Simalungun Dicuri, 5 Pelaku Ditangkap",Negatif
PLTS Sei Mangkei Berpotensi Tekan Emisi Karbon 1.300 Ton Per Tahun,Positif
"Produksi BBM Bioetanol Ditargetkan 700 Ribu Ton, Ini Caranya",Netral
"Harga Gula Naik, Plt Mentan Minta Impor Dipercepat",Positif
Pj Bupati Bogor Ingin PKL Segera Dipindah ke Rest Area Gunung Mas Puncak,Negatif
"7 Dapen BUMN Jadi 'Pasien' BPKP, Erick Thohir Kantongi Hasilnya Awal 2024",Positif
Pemandian Ini Sering Dikunjungi Sultan dan Tamu Luar Negeri buat Terapi,Netral
Permintaan Maaf Remaja di Riau yang Caci Maki Jokowi,Negatif
"Harga Gula Melambung, Bulog Ajukan Impor 200.000 Ton",Positif
BUMN Dapat Rp 152 Triliun Buat Pulihkan Ekonomi RI,Netral
Tamu Tasyakuran Pernikahan Kaesang di Solo Akan Diangkut Bus-Andong,Positif
"Sempat Tutup karena Banjir Bandang, Agrowisata Gunung Mas Puncak Buka Lagi",Negatif
"Petani hingga Pebisnis Kopi Kumpul di JIEXPO Kemayoran, Ada Apa Nih?",Positif
Kebun PTPN III Cinta Manis Disegel Buntut Karhutla,Netral
"Seirama Gubernur Jabar, AHY Minta Setop Pembangunan Tak Sesuai Tata Ruang",Positif
"Ke Kantor Mahfud, Tim Rizieq Minta Lahan Markaz Syariah Tak Diambil",Negatif
"Banjir Bandang Terjang Bondowoso, Puluhan Kandang Ternak Warga Tersapu Habis",Negatif
"Nggak Cuma Gaji, Holding BUMN Perkebunan Tebar Bonus Ini buat Petani",Negatif
Antisipasi Depresiasi Rupiah Bagi Ketahanan Finansial BUMN,Netral
"Miniatur Ka'bah di Masjid Dirobohkan Perusahaan, MUI Langkat Mediasi",Netral
Transformasi BUMN Menjadi Lokomotif Ekonomi Nasional,Netral
"1 Pelajar di Serdang Begadai Tewas Ditembak, Begini Kejadiannya",Negatif
"Erick Thohir Lepas Ekspor Kopi ke Mesir, Targetnya 3.000 Ton",Negatif
"Erick Thohir Rekrut 'Anak Muda' Jadi Pejabat BUMN, Siapa Saja?",Negatif
Jaksa Agung: Habisi Mafia Tanah!,Negatif
Hidupkan Kejayaan Surabaya dari Keberhasilan Pembangunan Kota,Positif
Eks Bupati Inhu dan Surya Darmadi Tersangka Korupsi Lahan Duta Palma,Negatif
Holding BUMN Pangan Fokus Geber Produksi Gula Tahun Depan,Netral
"3 BUMN Buka Lowongan Kerja untuk Lulusan S1-S2, Begini Syaratnya",Positif
Kejari Banyuwangi Pasang Delapan Plang di Tanah Perkebunan PTPN XII,Negatif
"9 Tempat Angker di Sukabumi, Jembatan Kuning-Pabrik Peninggalan Belanda",Negatif
Andre Gerindra Dukung Langkah Erick Thohir Restrukturisasi PTPN,Positif
"Migor Murah Tak Perlu DMO-DPO, Pengusaha: Kasih Tanggung Jawab ke BUMN",Negatif
"Pensiunan BUMN di Pekanbaru Tewas dalam Rumah, Mobil-Barang Berharga Raib",Netral
Markaz Syariah FPI Minta Bantuan Mahfud MD soal Sengketa Lahan Puncak,Negatif
"Operasi Pasar Puasa-Lebaran Digelar, Segini Harga Bahan Pangan yang Dijual",Positif
Zulhas Pimpin Penyegelan 4 Perusahaan yang Diduga Rusak Lingkungan di Bogor,Netral
"Duduk Bareng Pemerintah, Petani Masih Tolak Draft Perpres Swasembada Gula",Negatif
"UMKM Binaan BUMN Raih Penjualan Rp 5,7 Miliar di INACRAFT 2025",Positif
Indonesia Butuh 10 Pabrik Bioetanol untuk Hasilkan 7 Juta BBM Etanol,Positif
"5 Pekerja Pabrik Bioetanol Mojokerto Dilarikan ke Rumkit, 3 Tewas 2 Selamat",Positif
Jurus BUMN Bantu Petani Kopi Lebih Moncer,Netral
"Tekan Harga, Holding BUMN Guyur 2,75 Juta Liter Minyak Goreng ke Pasar",Positif
Andre Rosiade Bentengi Erick Thohir dari Kritik Adian Napitupulu,Netral
DPR Restui PMN BUMN Rp 23 T dan Pencairan Utang Pemerintah Rp 115 T,Negatif
"Penuhi Pasokan Gula, Pabrik Milik BUMN Siap Genjot Produksi",Positif
Samsul Tarigan yang Didakwa Rp 41 M gegara 'Sulap' Lahan PTPN Jadi Diskotek,Netral
"Pabrik Migor Anak Usaha BUMN Mau IPO, Begini Rencananya",Negatif
10 Rekomendasi Tempat Wisata Keluarga di Siantar-Simalungun,Netral
Ada Biyong di Antara PTPN VS Markaz Syariah FPI,Netral
Melihat Lagi Isi Somasi PTPN soal Markaz Syariah Habib Rizieq,Positif
"Tak Hanya Cari Cuan, Holding BUMN Perkebunan Juga Fokus Hal Ini",Negatif
Polda Jabar Segera Panggil Sejumlah Pihak yang Dilaporkan PTPN VIII,Positif
Cara BUMN Tangkal Krisis Pangan yang Kian Dekat,Negatif
RI Gandeng Jepang Sulap Limbah Jadi EBT,Netral
Bareskrim Mulai Proses Laporan PTPN VIII Terkait Lahan Markaz Syariah,Positif
20 Juni Lapangan Merdeka Medan Dikosongkan,Netral
"Kunjungi Warga Onggoboyo, Mas Dhito Dicurhati soal Akses Air Bersih",Netral
"Pakar UI: Memang Sudah Saatnya Puncak Direstorasi, Konsep Pariwisata Diubah",Negatif
Juragan Teh RE Kerkhoven: Manis Kelola Bisnis dan Cinta yang Tragis,Positif
Kereta Cepat dan Masa Depan Transpotasi di Indonesia,Negatif
Wagub Emil Beber Update Pembangunan Tol Probowangi: Terus On Progress,Netral
"Pabrik Gula RI Banyak yang Sudah 'Bangkot', Usianya 2 Abad Lebih",Negatif
Ini Dia Sumber Susu buat Program Makan Bergizi Gratis Prabowo,Netral
Kereta Api dan Jejak Penjajahan Belanda di Priangan,Negatif
Samsul Tarigan Dituntut Penjara 2 Tahun karena Kuasai Lahan PTPN di Binjai,Negatif
Harga TBS Sawit di Riau Turun Jadi Rp 2.702 per Kg,Positif
"Biar Enggak KO Diterjang Corona, BUMN Dapat Dana Talangan",Netral
"Kejar Target, Pertamina Kebut Proyek Energi Baru Terbarukan",Netral
BKKBN Dukung PTPN V Atasi Stunting di Riau,Positif
"Lewat Rumah BUMN, UMKM Bisa Unjuk Gigi di Ajang Dunia",Negatif
PTPN VIII Tegaskan Lagi Markaz Syariah Milik HRS Ada di Areal Mereka,Positif
97 Kopi Made in Garut hingga Toraja Mejeng di Pameran Eropa,Negatif
"Ketuk Swasta soal Minyak Goreng, Erick Thohir: Jangan Jadi Orang Asing!",Netral
Erick Thohir Kerahkan BUMN Geber Hilirisasi,Positif
Pertamina Siapkan Investasi US$ 18 Miliar untuk Energi Baru Terbarukan,Positif
Sipir Rutan Pekanbaru Tabrak Polisi gegara Takut Ditangkap Bawa Sabu,Negatif
10 Fakta Terkini Aksi Show of Force Mayor Dedi di Polrestabes Medan,Positif
Proyek Tol Serang-Panimbang Seksi III Terancam Molor,Negatif
"Niat Awal Ziarah, Malah Mabuk & Berujung Petaka Karena Ngonten di Atas Sutet",Negatif
Snapshots: Penampakan Pipa-Jam Mencurigakan di Dekat Denpom Solo,Positif
DLH Bandung Ungkap Sejumlah Penyebab Meluapnya Sungai Ciwidey,Negatif
"Program 3 Juta Rumah Diusulkan Jadi PSN, Ternyata Ini Alasannya",Positif
"Curi Sawit PTPN IV hingga 3 Ton Sehari, 7 Warga di Langkat Ditangkap",Negatif
KPK Periksa 3 Saksi Kasus Dugaan Korupsi Pengadaan Six Roll Mill di PTPN XI,Negatif
"Ada PalmCo, Petani Sawit Pesan Begini",Netral
"Petani Vs Korporasi soal Tanah, Menaker Janji Teruskan ke ATR/BPN",Netral
Holding BUMN Perkebunan Dapat Pengakuan Internasional Gegara Ini,Negatif
Erick Thohir Minta BUMN Gandeng Swasta-Petani: Jangan Semua Diambil!,Negatif
Brantas Abipraya Bagikan 2.500 Paket Sembako ke Warga Jember,Positif
Mengenal Pura Penataran Dharmaraksaka dan Asal-usul Kampung Bali di Sergai,Netral
Seru Juga Naik Jip Menyusuri Perkebunan Teh Lereng Gunung Slamet,Positif
Daftar Utang PTPN Grup yang Bakal Dapat Keringanan dari Kreditur,Negatif
BUMN Diminta Lakukan Langkah Antisipasi Dampak Perang Iran Vs Israel,Negatif
BUMD DKI Akan Bangun Pabrik Minyak Goreng di Cilegon,Netral
Polisi Dalami Puluhan LP yang Dilaporkan PTPN VIII soal Lahan Megamendung,Positif
"PTPN III Masih Lanjut Penyelesaian Sengketa Lahan di Pematang Siantar, Begini Jurusnya",Negatif
"Muncul Lagi Selebaran di Klaten, Ada yang Singgung Eks Mensos Juliari",Negatif
Andre Gerindra: Pemerintah Perlu Stimulus BUMN,Netral
PTPN VIII: Markaz Syariah Berada di Lahan Milik Kami,Positif
KPK Periksa 6 Saksi Dugaan Korupsi Pengadaan Lahan PTPN XI,Negatif
Terkuak! Ini Alasan 7 BUMN Dibubarkan,Netral
"Holding BUMN Perkebunan Lahirkan 'Anak', Ada yang IPO Tahun Depan",Negatif
Tragis Deni Gosong Tersengat Listrik Saat Panjat Sutet Demi Konten,Netral
"November 2023, PalmCo Bakal Mejeng di Pasar Modal",Netral
Moeldoko Temui Perwakilan Petani di Medan yang Pernah Jalan Kaki ke Istana,Positif
Relokasi Korban Banjir Bandang-Longsor Lebak Terkendala Lahan,Negatif
"DPR Setuju Garuda dan Krakatau Steel Dapat Dana Talangan Rp 11,5 T",Positif
"2 Direktur Ditusuk di Proyek Perumnas dan PTPN II, Pembangunan Lanjut?",Netral
"Dorong Pemerataan Ekonomi, Holding BUMN Kebun Tanam Sawit di Enrekang",Netral
Giliran Komisaris 13 Perusahaan PTPN Dirombak Erick Thohir,Negatif
"Dukung Target 61.000 Ton Gula, Bupati Banyuwangi Ingin Petani Diberdayakan",Positif
